FILE/NUMBER OF VERTICES:10,,,Best 212
Cooling coefficient: 0.8,,,
Era length: 1,,,
1475,40,,
2387,34,,
2525,17,,
2609,15,,
2742,15,,
Era length: 10,,,
2526,190,,
2650,138,,
2331,136,,
2257,135,,
2492,136,,
Era length: 100,,,
1499,1576,,
1617,1343,,
1402,1344,,
1406,1342,,
1505,1346,,
Era length: 1000,,,
1039,14414,,
978,13469,,
1045,13378,,
949,13331,,
1120,13400,,
Cooling coefficient: 0.99,,,
Era length: 1,,,
2316,175,,
2602,98,,
2253,69,,
2926,66,,
2587,87,,
Era length: 10,,,
2027,684,,
2112,627,,
1790,627,,
1759,627,,
1804,628,,
Era length: 100,,,
1169,6413,,
1260,6448,,
1113,6208,,
1006,6190,,
1240,6465,,
Era length: 1000,,,
882,64095,,
882,63141,,
951,62281,,
837,62495,,
944,61949,,
Cooling coefficient: 0.9999,,,
Era length: 1,,,
1802,730,,
1901,673,,
1811,670,,
1831,673,,
1519,671,,
Era length: 10,,,
1125,6872,,
1063,6296,,
1166,6499,,
1175,6295,,
1279,6277,,
Era length: 100,,,
773,65836,,
849,63471,,
808,62428,,
850,62157,,
785,62200,,
Era length: 1000,,,
754,631364,,
729,630226,,
766,734050,,
870,644985,,
807,645583,,
Cooling coefficient: 0.999999,,,
Era length: 1,,,
1121,18644,,
1111,6783,,
1026,7164,,
1144,6744,,
1323,6980,,
Era length: 10,,,
880,65642,,
909,64480,,
827,63945,,
833,63099,,
809,63138,,
Era length: 100,,,
741,629135,,
762,631316,,
730,635757,,
774,642149,,
812,627581,,
Era length: 1000,,,
874,6325915,,
833,6286473,,
750,6333136,,
782,6351043,,
821,6312708,,
Swap method: 2,,,
Start temperature: 1.5,,,
Cooling coefficient: 0.8,,,
Era length: 1,,,
932,15,,
962,10,,
1010,10,,
1023,11,,
1166,13,,
Era length: 10,,,
1228,82,,
1277,42,,
1272,37,,
1275,39,,
1341,39,,
Era length: 100,,,
1161,610,,
1095,373,,
884,370,,
940,374,,
904,374,,
Era length: 1000,,,
777,3960,,
825,3713,,
812,3940,,
745,3727,,
761,3721,,
Cooling coefficient: 0.99,,,
Era length: 1,,,
760,47,,
812,49,,
880,47,,
929,43,,
1259,50,,
Era length: 10,,,
1258,444,,
1217,207,,
1133,169,,
1215,169,,
1125,172,,
Era length: 100,,,
890,1991,,
808,1740,,
782,1675,,
788,1668,,
875,1679,,
Era length: 1000,,,
746,17268,,
739,17439,,
715,17519,,
712,17523,,
707,16784,,
Cooling coefficient: 0.9999,,,
Era length: 1,,,
974,246,,
1017,183,,
1220,180,,
1151,177,,
1148,181,,
Era length: 10,,,
847,1923,,
871,1685,,
854,1698,,
839,1691,,
776,1686,,
Era length: 100,,,
750,17919,,
737,17765,,
735,16964,,
741,17015,,
744,17097,,
Era length: 1000,,,
708,169230,,
717,168523,,
704,168043,,
712,169153,,
704,170347,,
Cooling coefficient: 0.999999,,,
Era length: 1,,,
799,1877,,
828,1805,,
853,1802,,
782,1801,,
818,1800,,
Era length: 10,,,
734,17951,,
731,17745,,
763,17785,,
731,17037,,
736,16949,,
Era length: 100,,,
700,172192,,
707,168875,,
708,168025,,
707,169588,,
708,169665,,
Era length: 1000,,,
721,1702412,,
714,1711449,,
708,1695619,,
709,1702488,,
707,1698565,,
Start temperature: 10,,,
Cooling coefficient: 0.8,,,
Era length: 1,,,
721,27,,
869,24,,
936,25,,
952,11,,
1018,9,,
Era length: 10,,,
1138,154,,
1230,96,,
1107,95,,
1193,95,,
1264,96,,
Era length: 100,,,
932,1173,,
850,929,,
853,934,,
938,941,,
887,927,,
Era length: 1000,,,
721,9841,,
718,9545,,
747,9323,,
745,9386,,
750,9365,,
Cooling coefficient: 0.99,,,
Era length: 1,,,
1011,101,,
1020,45,,
1017,49,,
1100,42,,
1128,42,,
Era length: 10,,,
1065,452,,
1145,396,,
1090,396,,
1071,392,,
1101,396,,
Era length: 100,,,
741,4163,,
744,3909,,
760,4082,,
760,3927,,
783,3932,,
Era length: 1000,,,
699,40922,,
712,39752,,
725,39238,,
701,39191,,
706,39965,,
Cooling coefficient: 0.9999,,,
Era length: 1,,,
768,551,,
875,429,,
917,428,,
981,432,,
990,432,,
Era length: 10,,,
778,4096,,
778,4045,,
762,4546,,
769,4046,,
767,4033,,
Era length: 100,,,
719,42694,,
707,40987,,
700,40830,,
715,40939,,
720,40878,,
Era length: 1000,,,
699,404256,,
705,406680,,
699,408909,,
701,404817,,
704,402184,,
Cooling coefficient: 0.999999,,,
Era length: 1,,,
811,4461,,
776,4299,,
795,4324,,
781,4305,,
746,4517,,
Era length: 10,,,
700,41692,,
734,41272,,
715,40364,,
708,40407,,
707,41175,,
Era length: 100,,,
700,411293,,
710,401555,,
713,413006,,
744,411288,,
700,410546,,
Era length: 1000,,,
762,4056269,,
753,4045817,,
747,4070968,,
704,4055499,,
709,4056188,,
Start temperature: 100,,,
Cooling coefficient: 0.8,,,
Era length: 1,,,
892,39,,
1037,32,,
1068,32,,
1131,32,,
1361,34,,
Era length: 10,,,
1526,297,,
2072,156,,
2123,116,,
2272,114,,
2049,115,,
Era length: 100,,,
1486,1388,,
1334,1150,,
1539,1147,,
1474,1148,,
1388,1151,,
Era length: 1000,,,
826,11679,,
858,11456,,
859,11428,,
807,12019,,
822,11848,,
Cooling coefficient: 0.99,,,
Era length: 1,,,
1336,216,,
1535,140,,
1737,121,,
1782,117,,
1914,120,,
Era length: 10,,,
1372,1943,,
1807,1378,,
1490,1381,,
1638,1384,,
1472,1354,,
Era length: 100,,,
899,14905,,
904,11539,,
838,9320,,
926,6848,,
772,6127,,
Era length: 1000,,,
756,58324,,
726,58251,,
748,57125,,
719,57745,,
712,57134,,
Cooling coefficient: 0.9999,,,
Era length: 1,,,
1396,674,,
1592,617,,
1521,618,,
2068,615,,
1509,623,,
Era length: 10,,,
897,6124,,
868,5829,,
798,6145,,
874,5809,,
929,5817,,
Era length: 100,,,
764,59749,,
739,58466,,
746,59654,,
708,58635,,
739,58561,,
Era length: 1000,,,
713,580525,,
707,578032,,
701,586516,,
700,583205,,
708,580723,,
Cooling coefficient: 0.999999,,,
Era length: 1,,,
867,6270,,
857,6219,,
895,6332,,
842,6222,,
898,6391,,
Era length: 10,,,
721,61255,,
726,59810,,
758,58369,,
721,59011,,
722,59849,,
Era length: 100,,,
720,594100,,
708,594902,,
709,590674,,
705,584244,,
699,583909,,
Era length: 1000,,,
709,5894317,,
724,5852823,,
722,5866423,,
716,5865642,,
706,5882156,,
Start temperature: 1000,,,
Cooling coefficient: 0.8,,,
Era length: 1,,,
1009,139,,
1365,132,,
1859,155,,
1769,132,,
1796,138,,
Era length: 10,,,
2346,660,,
2817,495,,
2483,482,,
2561,483,,
2619,483,,
Era length: 100,,,
1485,7020,,
1495,1880,,
1372,1548,,
1684,1543,,
1587,1544,,
Era length: 1000,,,
814,16746,,
853,16355,,
858,16301,,
888,16378,,
745,15431,,
Cooling coefficient: 0.99,,,
Era length: 1,,,
1884,195,,
2214,186,,
2521,79,,
2529,75,,
2527,76,,
Era length: 10,,,
1766,951,,
1450,721,,
2018,721,,
1848,721,,
1977,727,,
Era length: 100,,,
915,7421,,
1002,7648,,
928,7155,,
1009,7423,,
919,7143,,
Era length: 1000,,,
702,73470,,
735,71478,,
725,71121,,
742,71306,,
756,71203,,
Cooling coefficient: 0.9999,,,
Era length: 1,,,
1671,1025,,
1978,773,,
1709,769,,
2125,770,,
1854,770,,
Era length: 10,,,
1002,7470,,
859,7447,,
954,7229,,
995,7342,,
890,7235,,
Era length: 100,,,
731,73967,,
736,73533,,
705,72706,,
699,74243,,
700,73336,,
Era length: 1000,,,
724,720475,,
706,734154,,
701,731447,,
731,723209,,
704,732599,,
Cooling coefficient: 0.999999,,,
Era length: 1,,,
1005,7995,,
883,7743,,
944,8183,,
814,7719,,
1046,7889,,
Era length: 10,,,
718,75252,,
760,73764,,
715,74903,,
704,74004,,
736,72458,,
Era length: 100,,,
699,732351,,
699,721757,,
699,725618,,
709,726530,,
702,722454,,
Era length: 1000,,,
723,7265243,,
699,7266977,,
700,7243102,,
700,7279021,,
722,7291094,,
,,,
,,,
FILE/NUMBER OF VERTICES:53,,,Best 6905
Cooling method: 1,,,
Swap method: 1,,,
Start temperature: 2,,,
Era length: 1,,,
26524,88,,
26359,72,,
25195,84,,
24065,81,,
23516,80,,
Era length: 100,,,
14133,3575,,
13753,2269,,
13739,1876,,
13528,2063,,
13844,1972,,
Era length: 10000,,,
10442,94899,,
10443,90412,,
10531,91871,,
10508,90139,,
10530,90312,,
Era length: 1000000,,,
10006,9139745,,
9330,9116503,,
9319,9108169,,
9243,9154126,,
9206,9128102,,
Start temperature: 5,,,
Era length: 1,,,
10919,19,,
12248,15,,
13259,20,,
14040,12,,
14477,12,,
Era length: 100,,,
11479,1142,,
11044,1090,,
10415,1084,,
10335,1236,,
10250,1091,,
Era length: 10000,,,
10141,113132,,
9827,111251,,
10277,108211,,
9203,108595,,
10640,109525,,
Era length: 1000000,,,
9123,10947745,,
8723,10955027,,
8315,10997038,,
8451,11008320,,
8414,10984444,,
Start temperature: 10,,,
Era length: 1,,,
10704,28,,
11323,43,,
12558,31,,
14338,18,,
16096,17,,
Era length: 100,,,
12062,1356,,
12374,1274,,
11364,1274,,
11797,1269,,
11532,1269,,
Era length: 10000,,,
9200,130856,,
9200,128327,,
9093,130290,,
8847,128078,,
8741,127908,,
Era length: 1000000,,,
9300,12872142,,
8456,12831720,,
7970,12775460,,
8662,12906333,,
9360,12824434,,
Swap method: 2,,,
Start temperature: 2,,,
Era length: 1,,,
13549,31,,
13602,28,,
15998,22,,
17694,13,,
16661,12,,
Era length: 100,,,
16249,1112,,
16240,1050,,
15234,1046,,
14872,1056,,
15020,1050,,
Era length: 10000,,,
14101,107229,,
13936,105289,,
13369,104241,,
13500,105074,,
13659,104145,,
Era length: 1000000,,,
12842,10516180,,
12103,10476783,,
10506,10529401,,
10437,10464870,,
10437,10505970,,
Start temperature: 5,,,
Era length: 1,,,
13057,21,,
14056,15,,
14386,30,,
14449,33,,
13308,20,,
Era length: 100,,,
13158,1331,,
12965,1267,,
12872,1272,,
12942,1256,,
13152,1258,,
Era length: 10000,,,
12168,128927,,
12135,129637,,
12268,128813,,
10961,129714,,
11694,128817,,
Era length: 1000000,,,
10981,12767686,,
10171,12792515,,
10136,12758633,,
10203,12751302,,
10220,12819845,,
Start temperature: 10,,,
Era length: 1,,,
11067,56,,
13409,34,,
13581,16,,
14710,16,,
13899,17,,
Era length: 100,,,
13159,1707,,
13832,1484,,
13867,1476,,
12546,1471,,
13094,1479,,
Era length: 10000,,,
11293,149528,,
11402,146737,,
10966,148190,,
12307,148430,,
11976,150205,,
Era length: 1000000,,,
11242,14873180,,
11518,14925034,,
11959,14908625,,
10979,14938782,,
11289,14913241,,
Cooling method: 2,,,
Swap method: 1,,,
Start temperature: 1.5,,,
Cooling coefficient: 0.8,,,
Era length: 1,,,
12403,18,,
14002,11,,
14688,12,,
15525,11,,
16061,12,,
Era length: 10,,,
16299,96,,
15721,86,,
14865,84,,
15835,97,,
15988,40,,
Era length: 100,,,
13319,580,,
12745,361,,
13041,362,,
13650,362,,
12650,363,,
Era length: 1000,,,
11631,3813,,
11205,3608,,
10970,3585,,
10655,4027,,
10612,3580,,
Cooling coefficient: 0.99,,,
Era length: 1,,,
11834,38,,
11978,39,,
12793,20,,
14455,18,,
15147,18,,
Era length: 10,,,
15789,246,,
14745,170,,
14178,170,,
14847,168,,
15251,167,,
Era length: 100,,,
12446,1874,,
11241,1610,,
11635,2048,,
11326,1695,,
10841,1617,,
Era length: 1000,,,
10388,16486,,
10442,16409,,
10676,16551,,
10674,16622,,
10677,16094,,
Cooling coefficient: 0.9999,,,
Era length: 1,,,
11994,240,,
12101,175,,
11658,173,,
12215,173,,
12546,172,,
Era length: 10,,,
11535,1865,,
11143,1625,,
12036,1703,,
11625,1628,,
11686,1633,,
Era length: 100,,,
10520,16305,,
9984,16555,,
9984,16599,,
10255,16591,,
10279,16145,,
Era length: 1000,,,
10198,164265,,
10014,160976,,
10189,161599,,
9957,161825,,
9482,161003,,
Cooling coefficient: 0.999999,,,
Era length: 1,,,
9482,1976,,
9537,1744,,
10103,1744,,
10295,1732,,
11195,1740,,
Era length: 10,,,
10650,17261,,
9805,16731,,
9782,16294,,
9717,16307,,
9232,16289,,
Era length: 100,,,
9222,164982,,
9196,161613,,
8884,161458,,
9774,161178,,
9640,161797,,
Era length: 1000,,,
9640,1624559,,
9976,1639863,,
9976,1626018,,
9731,1618612,,
10219,1645954,,
Start temperature: 10,,,
Cooling coefficient: 0.8,,,
Era length: 1,,,
11722,49,,
13110,73,,
13996,72,,
14372,69,,
14876,33,,
Era length: 10,,,
15574,455,,
14967,284,,
15906,288,,
15263,286,,
15415,282,,
Era length: 100,,,
14212,3453,,
13026,2624,,
12424,914,,
12354,906,,
11553,902,,
Era length: 1000,,,
10104,9178,,
11269,9504,,
10093,9392,,
9821,9058,,
9830,9386,,
Cooling coefficient: 0.99,,,
Era length: 1,,,
11585,104,,
12826,97,,
14510,101,,
15572,68,,
15989,41,,
Era length: 10,,,
14323,604,,
14037,386,,
14051,383,,
13765,385,,
15043,383,,
Era length: 100,,,
12488,4036,,
11730,4519,,
12073,3809,,
11035,3798,,
10744,3923,,
Era length: 1000,,,
10620,39321,,
10301,39035,,
10367,37881,,
10281,37941,,
10740,40906,,
Cooling coefficient: 0.9999,,,
Era length: 1,,,
11443,472,,
12036,419,,
11691,417,,
12639,418,,
12491,415,,
Era length: 10,,,
11796,4157,,
10991,3935,,
10864,4350,,
10758,3913,,
10444,3931,,
Era length: 100,,,
9780,41172,,
9630,38992,,
9441,39266,,
9274,38912,,
9274,38970,,
Era length: 1000,,,
10755,394205,,
10755,391828,,
10061,393058,,
10035,392554,,
10354,392870,,
Cooling coefficient: 0.999999,,,
Era length: 1,,,
10354,9774,,
10269,9702,,
10385,4192,,
10615,4190,,
10612,4508,,
Era length: 10,,,
10077,40358,,
10077,40722,,
10093,40206,,
10302,39078,,
10400,39981,,
Era length: 100,,,
10236,389723,,
9855,387814,,
10041,395201,,
9953,394244,,
9761,400070,,
Era length: 1000,,,
8931,3949440,,
8773,3949903,,
8595,3929083,,
8179,3926032,,
8304,3921630,,
Start temperature: 100,,,
Cooling coefficient: 0.8,,,
Era length: 1,,,
9604,27,,
10456,28,,
10853,25,,
11975,12,,
13176,12,,
Era length: 10,,,
12868,169,,
13250,112,,
16414,110,,
17031,111,,
17210,111,,
Era length: 100,,,
12585,1329,,
11795,1092,,
11717,1097,,
11636,1096,,
10972,1096,,
Era length: 1000,,,
10170,11731,,
9482,11447,,
9189,10873,,
9395,10899,,
8875,10927,,
Cooling coefficient: 0.99,,,
Era length: 1,,,
10675,165,,
11238,61,,
11605,60,,
12891,58,,
13483,58,,
Era length: 10,,,
12561,608,,
14125,549,,
12470,550,,
13112,549,,
12605,550,,
Era length: 100,,,
10726,6065,,
10240,5449,,
10712,5840,,
11453,5442,,
10966,5446,,
Era length: 1000,,,
9449,57272,,
8494,56872,,
9258,55254,,
8397,56018,,
9740,55488,,
Cooling coefficient: 0.9999,,,
Era length: 1,,,
11822,847,,
12770,651,,
12311,590,,
13049,590,,
13329,588,,
Era length: 10,,,
10061,5771,,
9971,5538,,
10271,5910,,
11180,5545,,
10032,5547,,
Era length: 100,,,
8405,57019,,
8682,55626,,
8781,55083,,
8613,54788,,
8953,55795,,
Era length: 1000,,,
8502,555893,,
8852,554590,,
9163,552794,,
8998,566369,,
8962,555693,,
Cooling coefficient: 0.999999,,,
Era length: 1,,,
9422,6088,,
9291,5941,,
8962,5937,,
9061,6312,,
8937,5945,,
Era length: 10,,,
9810,58094,,
8572,56364,,
9158,55598,,
8751,56279,,
8253,56383,,
Era length: 100,,,
8782,557513,,
7881,563217,,
8628,559028,,
7902,559303,,
7914,555598,,
Era length: 1000,,,
8257,5587086,,
8408,5609079,,
9487,5603613,,
8516,5583557,,
7916,5578978,,
Start temperature: 1000,,,
Cooling coefficient: 0.8,,,
Era length: 1,,,
8999,34,,
12482,36,,
13360,19,,
16022,16,,
15939,16,,
Era length: 10,,,
18655,406,,
19328,152,,
21085,164,,
20447,152,,
21071,152,,
Era length: 100,,,
16334,1542,,
14126,1487,,
16137,1489,,
14556,1489,,
14562,1489,,
Era length: 1000,,,
11666,15589,,
10775,15024,,
10820,15378,,
10330,14817,,
9662,15206,,
Cooling coefficient: 0.99,,,
Era length: 1,,,
15861,130,,
16409,74,,
17480,74,,
19299,76,,
21114,73,,
Era length: 10,,,
17697,924,,
16761,693,,
15924,694,,
16990,696,,
17245,694,,
Era length: 100,,,
11315,7198,,
11655,6850,,
11573,7297,,
11424,6868,,
10625,7114,,
Era length: 1000,,,
9818,71430,,
9718,69196,,
9939,68258,,
8914,69268,,
9240,69765,,
Cooling coefficient: 0.9999,,,
Era length: 1,,,
16781,800,,
17211,740,,
16657,741,,
16950,739,,
16646,741,,
Era length: 10,,,
13246,7192,,
12980,6982,,
12167,6947,,
11455,7126,,
11781,6951,,
Era length: 100,,,
9217,71045,,
9337,70360,,
9351,70687,,
8847,70422,,
9524,70673,,
Era length: 1000,,,
8304,700088,,
8350,691751,,
8036,704541,,
8599,707860,,
8328,698071,,
Cooling coefficient: 0.999999,,,
Era length: 1,,,
12785,7558,,
11083,7453,,
11567,7774,,
12457,7439,,
12705,7807,,
Era length: 10,,,
9237,73421,,
9420,71116,,
9176,71372,,
9352,70952,,
9057,70567,,
Era length: 100,,,
8538,703169,,
9012,704256,,
8701,701054,,
9099,700373,,
8499,706207,,
Era length: 1000,,,
8608,7018143,,
7311,7007474,,
9736,6964636,,
8704,6998256,,
8831,6991538,,
Swap method: 2,,,
Start temperature: 1.5,,,
Cooling coefficient: 0.8,,,
Era length: 1,,,
12643,16,,
10594,13,,
11377,11,,
14564,11,,
15586,8,,
Era length: 10,,,
15508,86,,
15998,44,,
15595,43,,
15401,43,,
15510,44,,
Era length: 100,,,
15177,476,,
14781,419,,
14771,420,,
15707,415,,
16829,414,,
Era length: 1000,,,
13721,4479,,
13862,4153,,
13452,4456,,
12874,4134,,
13136,4153,,
Cooling coefficient: 0.99,,,
Era length: 1,,,
15348,44,,
15844,45,,
15483,22,,
16573,22,,
16588,20,,
Era length: 10,,,
16093,249,,
16573,193,,
16181,190,,
16548,356,,
16386,284,,
Era length: 100,,,
14251,2203,,
14482,1977,,
14203,1864,,
13743,1859,,
14039,1872,,
Era length: 1000,,,
13700,19885,,
13710,18953,,
14095,18600,,
13286,18704,,
13641,18727,,
Cooling coefficient: 0.9999,,,
Era length: 1,,,
14621,253,,
14598,200,,
15966,201,,
15551,233,,
15746,200,,
Era length: 10,,,
14290,2143,,
14397,1883,,
13822,1875,,
12575,1874,,
12630,1878,,
Era length: 100,,,
13073,20202,,
12844,18972,,
12844,18756,,
13569,18689,,
13129,19339,,
Era length: 1000,,,
13231,189327,,
13465,187382,,
13250,187557,,
13275,187191,,
14443,190724,,
Cooling coefficient: 0.999999,,,
Era length: 1,,,
14229,2052,,
13990,2007,,
13513,1989,,
13037,1991,,
13125,1991,,
Era length: 10,,,
13648,20010,,
11547,18879,,
11457,18710,,
10507,18821,,
11628,18703,,
Era length: 100,,,
10951,188851,,
11455,189455,,
11475,188698,,
10979,187629,,
11693,189654,,
Era length: 1000,,,
11149,1897669,,
11785,1898767,,
12741,1882117,,
12828,1896049,,
12781,1885481,,
Start temperature: 10,,,
Cooling coefficient: 0.8,,,
Era length: 1,,,
15002,33,,
15540,27,,
16400,23,,
16606,13,,
14958,11,,
Era length: 10,,,
15965,167,,
15946,105,,
16452,107,,
16758,106,,
17010,108,,
Era length: 100,,,
16267,1286,,
14674,1054,,
14474,1056,,
14072,1056,,
13929,1047,,
Era length: 1000,,,
12437,11338,,
12484,10746,,
11906,10502,,
11769,10889,,
13190,10487,,
Cooling coefficient: 0.99,,,
Era length: 1,,,
13710,128,,
15516,123,,
16026,122,,
17742,50,,
17735,50,,
Era length: 10,,,
17386,672,,
15697,445,,
15772,445,,
15758,446,,
16486,448,,
Era length: 100,,,
14287,4656,,
14037,4739,,
13504,4421,,
13807,4419,,
14163,4414,,
Era length: 1000,,,
13883,46305,,
13853,44109,,
14172,44137,,
12174,44601,,
13280,44472,,
Cooling coefficient: 0.9999,,,
Era length: 1,,,
14332,567,,
15639,484,,
15491,483,,
15659,483,,
14890,476,,
Era length: 10,,,
13666,5125,,
13067,4633,,
12658,4556,,
12748,4558,,
12981,4886,,
Era length: 100,,,
12832,47498,,
12953,45932,,
13202,45161,,
13599,45275,,
13394,45177,,
Era length: 1000,,,
13174,456669,,
13318,455348,,
14057,460472,,
13424,456779,,
13367,456560,,
Cooling coefficient: 0.999999,,,
Era length: 1,,,
12535,4877,,
12725,4836,,
12206,4958,,
12461,4821,,
12893,4812,,
Era length: 10,,,
12055,48034,,
12419,45507,,
12181,45443,,
12770,45523,,
12166,45442,,
Era length: 100,,,
11898,456082,,
12467,458898,,
12725,459721,,
12694,459969,,
12547,459510,,
Era length: 1000,,,
12743,4568165,,
11390,4573748,,
12028,4558362,,
12187,4581162,,
11779,4587609,,
Start temperature: 100,,,
Cooling coefficient: 0.8,,,
Era length: 1,,,
13575,36,,
14029,34,,
15536,16,,
17315,15,,
17076,13,,
Era length: 10,,,
16555,187,,
17438,130,,
17683,129,,
17017,128,,
16131,128,,
Era length: 100,,,
14878,1512,,
14430,1267,,
13897,1279,,
13916,1276,,
16009,1274,,
Era length: 1000,,,
12716,12954,,
11410,13017,,
11717,12700,,
12216,12760,,
10147,12692,,
Cooling coefficient: 0.99,,,
Era length: 1,,,
11641,358,,
13065,199,,
13411,187,,
13782,194,,
14188,192,,
Era length: 10,,,
13691,2500,,
13517,1815,,
13258,1786,,
13655,2167,,
13578,1994,,
Era length: 100,,,
13016,14015,,
13104,8290,,
12295,7024,,
12345,6344,,
10628,6351,,
Era length: 1000,,,
9489,65903,,
10407,63144,,
10604,63952,,
10637,64111,,
10551,64127,,
Cooling coefficient: 0.9999,,,
Era length: 1,,,
11124,743,,
12092,676,,
14833,679,,
15952,678,,
15827,688,,
Era length: 10,,,
11847,6671,,
12039,6700,,
11581,6451,,
11689,6644,,
11615,6445,,
Era length: 100,,,
10998,66660,,
11011,65012,,
10963,64678,,
11147,63933,,
11827,63788,,
Era length: 1000,,,
11603,649769,,
10392,648402,,
10016,641712,,
11114,643977,,
9783,649688,,
Cooling coefficient: 0.999999,,,
Era length: 1,,,
10784,7075,,
11589,6839,,
10998,6864,,
11017,6876,,
10767,6883,,
Era length: 10,,,
12042,65466,,
10740,64562,,
10670,65114,,
9897,65906,,
10139,66528,,
Era length: 100,,,
9716,654324,,
9943,644513,,
9830,649109,,
9839,653836,,
9633,648582,,
Era length: 1000,,,
9904,6486569,,
10639,6485936,,
11894,6461688,,
11729,6459909,,
11721,6479866,,
Start temperature: 1000,,,
Cooling coefficient: 0.8,,,
Era length: 1,,,
12351,48,,
16875,40,,
17683,18,,
18993,18,,
19004,18,,
Era length: 10,,,
20487,231,,
20492,174,,
20748,172,,
21624,175,,
23231,176,,
Era length: 100,,,
19611,1941,,
15648,1714,,
18017,1726,,
17981,1713,,
19384,1718,,
Era length: 1000,,,
11894,18702,,
13800,17410,,
12394,17330,,
13869,17408,,
12494,17461,,
Cooling coefficient: 0.99,,,
Era length: 1,,,
14195,125,,
17350,112,,
18671,87,,
19636,83,,
21299,88,,
Era length: 10,,,
19810,1039,,
18995,802,,
17976,800,,
19972,804,,
18074,801,,
Era length: 100,,,
14846,8191,,
13884,8094,,
16118,7939,,
13695,8166,,
13517,7976,,
Era length: 1000,,,
11977,81253,,
12231,79970,,
13316,79452,,
12401,79765,,
12044,79187,,
Cooling coefficient: 0.9999,,,
Era length: 1,,,
18022,915,,
17681,845,,
19306,846,,
18767,850,,
20516,843,,
Era length: 10,,,
12999,8287,,
15749,8072,,
13669,8033,,
15219,8040,,
13931,8027,,
Era length: 100,,,
12011,79975,,
11836,79775,,
12235,79612,,
12134,80140,,
13408,81100,,
Era length: 1000,,,
9043,803004,,
9058,804876,,
10683,808624,,
10733,807484,,
10385,805126,,
Cooling coefficient: 0.999999,,,
Era length: 1,,,
13948,8795,,
15064,8556,,
15396,8532,,
16203,8512,,
14484,8535,,
Era length: 10,,,
13283,81656,,
13027,81034,,
12334,80799,,
11377,81153,,
11389,81111,,
Era length: 100,,,
10423,808293,,
12271,804357,,
9545,804037,,
11689,802386,,
10945,802312,,
Era length: 1000,,,
11028,8055192,,
10785,8074501,,
10180,8047174,,
11621,8021516,,
10387,8069428,,
,,,
,,,
FILE/NUMBER OF VERTICES:65,,,Best 1839
Cooling method: 1,,,
Swap method: 1,,,
Start temperature: 2,,,
Era length: 1,,,
8449,37,,
8367,28,,
8376,28,,
8116,27,,
8128,25,,
Era length: 100,,,
5116,1244,,
4215,1020,,
3896,1022,,
3989,1023,,
3909,1026,,
Era length: 10000,,,
2764,105232,,
2729,105128,,
2614,104036,,
2489,104036,,
2489,104540,,
Era length: 1000000,,,
2303,10298281,,
2254,10339706,,
2196,10350825,,
2173,11232919,,
2368,11693705,,
Start temperature: 5,,,
Era length: 1,,,
2601,36,,
2898,29,,
3324,24,,
3717,14,,
4217,14,,
Era length: 100,,,
3703,1278,,
3509,1335,,
3327,1227,,
3358,1226,,
3277,1231,,
Era length: 10000,,,
2381,124515,,
2301,123982,,
2315,125614,,
2259,126014,,
2256,125856,,
Era length: 1000000,,,
2277,12384980,,
2361,12379953,,
2135,12393519,,
2289,12357637,,
2259,12421137,,
Start temperature: 10,,,
Era length: 1,,,
2981,46,,
3526,37,,
3746,29,,
3746,16,,
3940,15,,
Era length: 100,,,
3123,1649,,
2876,1519,,
3037,1431,,
2993,1431,,
2992,1429,,
Era length: 10000,,,
2268,147135,,
2320,145741,,
2104,145876,,
2137,147552,,
2145,146636,,
Era length: 1000000,,,
2323,14457885,,
2409,14460442,,
2455,14480585,,
2334,14525702,,
2224,14466399,,
Swap method: 2,,,
Start temperature: 2,,,
Era length: 1,,,
2428,41,,
2493,31,,
2930,31,,
3440,33,,
3798,31,,
Era length: 100,,,
3567,1423,,
3899,1195,,
3978,1189,,
3764,1193,,
3677,1191,,
Era length: 10000,,,
3406,121702,,
3795,119633,,
3519,120219,,
3211,120238,,
3292,119802,,
Era length: 1000000,,,
3356,12066679,,
3454,12088243,,
3507,12089678,,
3305,12127241,,
3176,12131858,,
Start temperature: 5,,,
Era length: 1,,,
3589,67,,
4325,91,,
4178,96,,
4469,53,,
4228,44,,
Era length: 100,,,
3967,4204,,
4126,3711,,
4075,4640,,
4273,3374,,
4426,2794,,
Era length: 10000,,,
4360,150735,,
3851,144863,,
3848,143619,,
3798,144986,,
3552,145594,,
Era length: 1000000,,,
3035,14587237,,
3325,14564898,,
3344,14530220,,
3386,14540261,,
3628,14500057,,
Start temperature: 10,,,
Era length: 1,,,
3949,47,,
4672,33,,
5050,18,,
5044,17,,
5639,18,,
Era length: 100,,,
3971,1780,,
3994,1685,,
4091,1683,,
3826,1683,,
4089,1679,,
Era length: 10000,,,
3082,169695,,
3147,168113,,
3321,170896,,
3300,171471,,
3408,170518,,
Era length: 1000000,,,
3658,16948361,,
2686,16940229,,
3164,16950702,,
3430,16979955,,
3174,16901682,,
Cooling method: 2,,,
Swap method: 1,,,
Start temperature: 1.5,,,
Cooling coefficient: 0.8,,,
Era length: 1,,,
3281,23,,
3660,13,,
4002,13,,
4491,12,,
4591,12,,
Era length: 10,,,
4774,103,,
4814,97,,
4887,106,,
5058,64,,
5079,44,,
Era length: 100,,,
4467,626,,
4161,410,,
4046,410,,
4342,411,,
4549,409,,
Era length: 1000,,,
3400,4295,,
3374,4132,,
